SentenceID,HedgeWord,Sentence,Final,Agreement
15169,fair,"Allowing corporations and the rich to not pay their fair share certainly isn't the way.",1.0,0.6
9990,understand,"They just don't understand or accept that the demand for certain skills CHANGES.. and like in all other aspects of life",0.0,0.8
5899,could,"OrHe could answer it the same and risk loosing the middle more moderate Indies and GOP...Another one who decided to deabte something he knows nothing about.",1.0,0.6
1821,much,"Any assistance would be much appreciated.",1.0,0.6
12037,know,"I don't know whether it used to be considered wrong to use retarded in the way we use it now.",1.0,0.6
22505,really,"They don't really want the Government out of the bedroom.",1.0,0.8
27343,most,"It's no coincidence that most colonial infrastructure was concentrated around port cities (Mumbai",1.0,0.8
8002,much,"then they must not have had much to begin withMarriage is a religious institution",1.0,0.8
14723,some,"Curvey's only resource is some nut-case-historical-revisionist.",0.0,0.6
4066,feel,"Why didnt they say Obamas critrics feel he may have something to hide regarding his college transcripts...afterall...it is true..his critics felt thatOh SHIT!",1.0,1.0
25966,some,"(Not the will of some radical madmen liberals with global communism ideas or minority community spokesmen).",0.0,0.6
27467,much,"It's not much that will be saved but its better than nothing.",1.0,0.8
4905,most,"I have news for you.... most of these women wouldn't fuck you if their very lives depended on it.",1.0,1.0
7211,feel,"Baseball bat to the head of a WBC protestor would make me feel better.",0.0,1.0
25313,feel,"Please feel free to let them know how you feel",0.0,0.6
30068,some,"So it's not that the obese are getting an advantage over cancer sufferers in some discriminatory way",1.0,0.8
15637,might,"So for Australia we might face an resurgently aggressive Indonesia backed by nuclear China (or even Russia for that matter",1.0,1.0
17234,a little,"It ranges in severity from getting a little nervous at the sound of fireworks to talking about killing people like it means nothing to you to drinking every day just to cope and having intense breakdowns every night.",1.0,1.0
13263,know,"Sorry to moan but I really feel down now and dont know what to do or say.",1.0,0.8
27359,really,"I don't really think it matters whether the videos are of the same person or different people; one is bad enough",1.0,1.0
28298,really,"It's really just sad that the guy just can't f-ing win.",1.0,0.8
27727,really,"I guess as a smoker we really can come across that way....i've seen that before and tried to repress that.",1.0,0.8
30459,really,"Minimum wage really has little impact - and certainly does not help out people.",0.0,0.6
3844,much,"I contend that this country is very much as it was before and during the Hoover administration.",1.0,0.6
10027,some,"But I don't particularly like the lack of integration with 'native' society/culture and voluntary segregation of some (and I can't stress enough how I do NOT mean all) migrants.",1.0,0.8
28523,know,"I know we are in an election year but you treasonist bastards have admitted that your number one priority is to make Obama a one term president",1.0,0.6
2764,believe,"Personally I believe it is as much a crime to allow your children to become obese from overfeeding then allowing them to become malnourished through under feeding and think the Child Protection Agency should take the same stance",1.0,0.8
14232,some,"You ought to put some ice on that!",0.0,0.6
11306,could,"Or imagine a group of white teens attacking blacks coming out of a church or other gathering....a nuclear bomb could go off and you wouldn't have known it for the wall to wall coverage.",1.0,1.0
18545,feel,"Personally feel sorry for the police; everyone is the country (apart from the do-gooders) is egging them on to use their bloody baton instead of shoving them",0.0,0.6
11472,know,"I don't know anything about astronomy and optics and as a result",0.0,1.0
18796,much,"I've got to think that withdrawing this much capital from private investment would have a negative effect on economic growth and job creation.",0.0,0.6
20515,could,"Only one English-speaking newspaper we could find has investigated this issue: the Washington Post.",0.0,0.8
22871,some,"I just came back to this thread after my friend left..I have to say I am quite overwhelmed at all the replies and I have taken some comfort from each one.",0.0,0.6
23820,know,"I know a few Democrats spoke out against him but they were few and far between.",0.0,1.0
28099,some,"I've seen some debates where Krugman's opponent had him practically in tears.",1.0,0.6
7095,most,"You probably think most all human suffering is just some big joke - all of it",1.0,0.6
16516,some,"He also attends some kind of meeting with the editor of resurgence.",1.0,0.6
14395,could,"A bombing campaign against strategic military and industrial targets could have been carried out with minimal casualties among the US military as well as among Japan's civilian population.",1.0,0.6
27773,fair,"The courts have starting points upon which they base their calculations in their efforts to effect a fair resolution for both parties and the generosity or your friend",0.0,1.0
9076,some,"I was in a bank some years ago to get a loan and the bank officer struck up a conversation with me and somehow the question of ethics arose.",0.0,0.6
22695,understand,"I don't understand the cherry picking argument.",0.0,1.0
8914,some,"All YOU'VE got is some personal claim and some ass backwards assessments as to what's going on in the REAL world.",0.0,0.8
2878,most,"Backing the currency controls most of this and stops the inevitable controlled crash for profit of unbacked currency.",0.0,0.6
18716,most,"As if it wasn't bad enough that Bush pretty much back door drafted most of them into Iraq",1.0,0.6
8693,most,"He will be charm itself to the more gullible family members who are prepared to overlook the most obvious things because they value seeing a half dead junkie zombie above all else.",0.0,1.0
9703,could,"Something that I might add has NEVER HAPPENED before in the history of this country and they damn well could have done since they controlled BOTH HOUSES of Congress for the first 2 years Obama has been in office.",0.0,0.6
1942,fair,"As a kid I didn't think it was fair and I couldn't wait to get old enough to have my own.",0.0,1.0
2030,most,"I explained that I had probably cleaned away most of the evidence (stupidly!)",0.0,0.6
1473,some,"Those same 200 could have done some digging on Barry Boy when he was running for POTUS.",0.0,0.8
16347,some,"It was bemusing to many here how deeply ingrained the open racism still is in some communities of the USA.",1.0,0.8
5303,some,"The difference between John and some others is that John is a knower",1.0,0.8
13956,really,"I'd like to point out I do really think that this is a PC agenda coming from namby pamby civil servants",1.0,0.8
542,much,"I guess it was the prices of stuff increasing/spending to try to prevent the ressession causing too much damage.",0.0,0.6
19339,hear,"And of course we lock the door and there is always the chance we will hear the little knock on the door and we frantically yell Go play with the ipad.",0.0,1.0
14111,really,"it's really odd to me that we have such a glaring issue that no one wants to talk about.",0.0,1.0
23007,could,"Instead he neutralized most of the positive effect the stimulus and his other programs could have had by spending all that time on Obamacare.",1.0,0.8
